Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters
Oranges,3.0,37.9793703268295,,Other,12.6597901089432,No,326.850194532194,Yes,Male,By_16:00,0.274220012361184,0.259229904506356,615.247963229194,2.81508363317698,82.5520898681134,,6780.0,76.4842290896922,387.359007731512,4043.21996078496,47140.600757005195,Yes,106831.04966573301,19.681438152012998,210.275152145445,59.5208853948861,182.93007571143798,50.0,45_and_up,0.0,611.6434923123829,7.0,Motorcycle_or_truck,Hightech,460.67073180160696,0.0,No
Khakis,6.0,289.98693959887197,8955.85797093355,Financial,96.6623131996241,Yes,92.650979212945,Yes,Male,By_16:00,0.27675741631537704,0.0338138362858444,64.5079598762095,2.4815928773023197,82.21764916088429,6.504,9496.0,9.4179465668276,95.0919793685898,1116.6937508666301,10148.4628603274,Yes,8584.203949117571,9.75151164530863,734.606167906863,78.7738059414551,9450.26510630184,60.0,45_and_up,1.0,115.848702488245,11.0,Foot_or_bicycle,Hightech,42.00164627044,1.0,Yes
Purples,8.0,691.9105027338741,99361.62808378869,Healthcare,230.63683424462502,No,430.81422102074504,Yes,Male,By_16:00,0.00510855740867555,0.208183290902525,977.017834084108,4.19242760399356,46.4872316224501,4.994,5006.0,33.2560740178451,436.04097509246805,5180.22416039239,54141.272788469105,No,185600.893033711,20.8815941702847,96.09235402478659,36.394808115437606,53433.9861446272,80.0,45_and_up,3.0,694.9564088965781,13.0,Public_or_other,Services_or_Retail,518.876218422564,3.0,No
Purples,1.0,280.177180116961,40811.5225800463,Education,93.39239337232029,Yes,436.98979227725897,Yes,Female,By_16:00,0.579661721130833,0.620066471630707,296.704596839845,4.99598655384034,91.4284739410505,3.364,6636.0,16.6656023589894,423.248993878153,5216.3959105289005,53949.59172672519,Yes,190960.07855452198,20.5730161589922,111.392912729811,16.8550012866035,8825.53153318253,100.0,45_and_up,4.0,699.8588508432699,16.0,Public_or_other,Public_Sector,550.471554250414,0.0,Yes
Purples,9.0,434.22266287126,61545.1890244802,Financial,144.740887623753,Yes,425.209421020436,Yes,Male,By_16:00,0.0427264256868511,0.607126960996538,103.440737584606,8.73530402779579,57.4103517690673,3.815,6185.0,0.32603477593511304,377.018421227503,5006.13105265937,46584.2779770242,No,180803.051724535,19.416962203895398,175.408703224581,38.7080863816664,21104.6654377357,60.0,45_and_up,3.0,581.712393412808,10.0,Foot_or_bicycle,Industry_or_other,399.74974441202204,0.0,No
Greens,2.0,277.015109067354,28257.568399040098,Healthcare,92.33836968911791,No,306.021954840407,Yes,Female,By_16:00,0.126699686283246,0.24936124705709498,334.779223660007,,97.3532308125868,6.521,3479.0,49.717029905878,508.33102923798896,4076.88160688005,60953.7276976782,No,93649.4368443444,22.5461976669679,248.97886709638803,10.9922775765881,8628.71288653333,80.0,30-45,2.0,816.032124545016,10.0,Car,Public_Sector,655.8640054935701,1.0,Yes
Purples,1.0,100.001930087651,12235.5900442202,Education,33.3339766958837,No,367.060616734972,Yes,Male,After_16:00,0.709486917592585,0.121543931309134,56.6627159714699,1.2980407872237298,47.3993366817012,1.254,8746.0,66.5459145791829,467.34551395730597,4605.29719526433,54215.065442751904,,134733.496357858,21.6181755464541,142.525719486969,61.0183654818684,1154.4879790576,100.0,45_and_up,3.0,687.477759923614,12.0,Motorcycle_or_truck,Student_or_Unemployed,460.32147137708296,0.0,No
Violets,3.0,603.1238937273159,17526.5180260569,Financial,201.041297909105,Yes,87.17869516531348,,Male,After_16:00,0.679497207980603,0.805122657911852,594.720832072198,6.4072427735663995,77.28242687880991,8.305,7695.0,21.945312269963303,34.3725961785988,940.5321440103329,13340.3232130656,Maybe,7600.124890726659,5.86281469761742,630.90568967789,19.8676066705957,40628.644762886805,60.0,Below_30,3.0,237.663590880908,11.0,Foot_or_bicycle,Services_or_Retail,396.020769607276,0.0,
Purples,6.0,311.30951834857,54899.8318661905,Environment,103.76983944952299,No,529.053838354404,No,Female,By_16:00,0.79272145871073,0.38558053271845,220.153423259035,6.112624581437559,75.508457957767,4.39,5610.0,11.4065780537203,417.951293565493,6126.440970675021,52150.4485370547,Yes,279897.963877527,20.443857110767897,116.4587380753,54.9670078093186,10881.9494188294,90.0,Below_30,2.0,640.375239344175,15.0,Public_or_other,Student_or_Unemployed,422.627382599581,1.0,Yes
Reds,3.0,486.35401191403395,95034.9455396385,Other,162.11800397134502,No,586.208460575646,No,Male,By_16:00,0.850658535491675,0.44800858059897997,923.8389986567199,1.3579399115406001,3.04884281940758,3.1430000000000002,8857.0,59.540802333504,379.262033864245,6620.60867348495,53473.388634931,Maybe,,19.474651058857102,165.111811756354,94.94628496468071,26454.3652156243,50.0,45_and_up,3.0,686.193243839851,7.0,Public_or_other,Public_Sector,572.473134608932,0.0,No
Purples,5.0,763.36344195397,106108.995810557,Education,254.45448065132302,Yes,417.005806063825,Yes,Male,By_16:00,0.619997347239405,0.808399960398674,805.186424171552,3.9175655413418995,11.0006788047031,0.768000000000001,9232.0,60.3066881652921,,4963.67815019289,51559.526046100094,Maybe,173893.84229094,19.9200914851644,142.74387174838898,3.65476524457335,65011.537204185996,100.0,30-45,3.0,675.473615706612,13.0,Car,Student_or_Unemployed,553.287989601283,1.0,No
Oranges,9.0,302.823815304555,50740.432245579694,,100.941271768185,No,502.672805253601,No,Female,By_16:00,0.5943639518227429,0.13018213585019098,801.6784549690781,8.99722686037421,38.4904139442369,3.7960000000000003,8204.0,32.9332157270983,329.554583309842,5685.83721915569,45286.226696237994,No,252679.94914152398,18.1536382940126,177.32801229876998,62.266372097656095,10300.0816179468,50.0,Below_30,1.0,572.44080424638,7.0,Motorcycle_or_truck,Services_or_Retail,451.14879748432503,1.0,Yes
Pinks,4.0,59.0328809361885,14127.863995228101,Financial,19.6776269787295,Yes,717.965840621918,No,Female,By_16:00,0.24959145812317698,0.10009158216416802,49.2486460134387,2.3894867068156604,98.5959812067449,2.759,7241.0,34.617269248701604,651.957140465016,,75868.3616397678,Yes,515474.948299937,25.5334514013483,265.7069004524,14.987844740971902,416.886630492753,60.0,30-45,2.0,908.6965129153571,7.0,Motorcycle_or_truck,Hightech,500.277004869302,0.0,No
Khakis,7.0,179.12356637299303,58861.65885405,Healthcare,59.7078554576643,No,985.827717355981,No,Female,By_16:00,0.363884599413723,0.495063357520849,132.29949958622498,7.02028549276292,59.9655477562919,8.701,7299.0,8.999085752293471,954.5869163703169,11767.4510063004,115363.996916134,Maybe,971856.288307304,30.896390021656497,812.800040841701,15.267231548204999,,80.0,30-45,2.0,1441.1451793266401,13.0,Motorcycle_or_truck,Student_or_Unemployed,966.8683657155141,2.0,No
Browns,3.0,334.963760430021,56194.099204158796,Healthcare,,No,503.28518343612296,No,Female,By_16:00,0.620735393604264,0.917017174651846,102.697378024459,3.4886252763681096,99.04626184143129,3.411,6589.0,95.62108442187309,469.98631244372706,5972.824459248679,56400.8549815704,No,253295.97586633198,21.679167706434804,62.319747846670104,26.148656895384196,12588.4013425234,80.0,30-45,0.0,696.057544492057,7.0,Public_or_other,Services_or_Retail,445.48268989818,1.0,No
Blues,1.0,2296.67709813471,341785.08780171897,Financial,765.5590327115691,No,446.451642783359,Yes,Male,By_16:00,0.755061161704361,0.31913983100093896,623.9067488349971,5.759738625492901,38.0780096165836,10.734000000000002,3266.0,98.2937515014783,375.387637177482,5215.29170218855,43394.2430194002,Maybe,199319.06934396,19.3749228947493,283.52190436091,36.318366532214,586856.191598985,60.0,Below_30,2.0,508.006083779037,10.0,Car,Industry_or_other,251.02409208193401,1.0,No
Khakis,9.0,947.549812812182,45233.627698126904,Social,315.84993760406104,No,143.212400297607,Yes,Male,After_16:00,0.09450662578456098,0.882476238533854,132.909658830613,1.0167293599806702,18.6613838886842,11.581,4419.0,85.7532834634185,384.925643331371,2201.97528963881,39783.6353734567,No,20509.791599002,19.6195219954863,432.163165648362,24.043874652124902,100087.033022093,70.0,Below_30,3.0,,10.0,Foot_or_bicycle,Hightech,284.99883051685504,1.0,No
Khakis,9.0,647.626711121017,28168.4877685627,Healthcare,215.875570373672,No,130.484833090674,Yes,Female,By_16:00,0.45841532270424107,0.654199664946645,117.557083722204,8.18745767232031,35.0645386846736,9.742,6258.0,13.5103580309078,227.87079785484798,1760.58992661644,20712.4651620959,No,17026.2916667011,15.095389953719302,670.242864754675,50.052375369705295,46828.137454532,80.0,Below_30,3.0,223.883487708138,10.0,Public_or_other,Services_or_Retail,11.5025726594148,0.0,No
Yellows,1.0,974.939812103838,81496.8418143095,Social,324.97993736794604,Yes,250.77499390997102,Yes,Female,By_16:00,0.967478297883645,0.166295199189335,626.829679124057,0.645997142419219,78.81685902830209,6.206,7794.0,43.0956800235435,511.1750616129,3530.1000623255104,54650.718667118796,No,62888.097570546204,22.6091809142414,264.288397194328,9.51903648674488,105946.939629042,70.0,Below_30,3.0,691.5163340082,12.0,Motorcycle_or_truck,Public_Sector,412.762558331185,1.0,Yes
Turquoises,5.0,32.7986196027926,6665.31018560191,Healthcare,10.932873200930901,Yes,609.657686785795,No,Male,By_16:00,0.0441930016968399,0.4140275912359361,493.92665689811093,4.79621806880459,31.430924125015697,9.724,6276.0,9.44720907136798,998.375102066145,8093.32707199024,106737.377047739,No,371682.495057006,31.5970742643389,554.726795473741,38.1331669166684,140.460589628563,80.0,Below_30,2.0,1318.2683215617699,13.0,Car,Industry_or_other,717.529922047322,3.0,No
Blues,5.0,1424.18734453263,374217.78512386204,Healthcare,474.72911484420996,Yes,788.276457926258,No,Female,After_16:00,0.841601965948939,0.20887498278170802,5.37262973375618,3.36229386739433,80.8069625403732,10.475,3525.0,54.3299102922902,423.249267274514,8729.263113811608,54269.28275474349,Yes,621379.774120768,20.5730228035287,356.548571929822,70.0464711990207,225852.461595612,80.0,45_and_up,2.0,612.113759992644,14.0,Car,Industry_or_other,304.723547305912,,No
Khakis,4.0,173.353645598509,12169.995624218798,Financial,57.7845485328363,Yes,210.60985909240398,Yes,Male,By_16:00,0.991891840938479,0.3946329036261889,275.199317373335,6.07530731940642,41.187409684062,8.831,7169.0,96.5469995280728,243.819130584598,2593.73685209323,28688.3373525185,Maybe,44356.5127469221,15.614708789618799,463.814934828888,30.0684982910752,,60.0,30-45,3.0,362.29036215668,,Car,Public_Sector,243.584317442603,0.0,Yes
Reds,3.0,479.65103297895104,104790.67817019699,Other,159.88367765965,No,655.418237209104,No,Female,After_16:00,0.30178472492843894,0.39387466665357396,874.159453203902,8.180728955194349,47.6690013427287,8.512,3488.0,28.928147698752603,491.315034422788,7536.812440936609,63431.2008107036,Maybe,429573.065666289,22.1656273185035,168.501286877072,58.634901349432795,25732.6740596346,50.0,30-45,2.0,789.98379001285,10.0,Car,Services_or_Retail,564.516870622861,0.0,Yes
Yellows,10.0,1148.94050693851,218636.85657129998,Environment,382.980168979504,No,570.882970661075,No,Female,By_16:00,0.0906919958069921,0.788099671714008,66.7968606576324,4.90272115217522,70.41202934924509,10.796,3204.0,9.83481823932379,266.093721221017,6241.017149052779,46748.4412816208,Maybe,325907.366190814,16.3123793856389,306.55595718994704,58.199723088182495,147066.790000549,90.0,45_and_up,5.0,639.092930571571,14.0,Public_or_other,Hightech,685.040568813097,0.0,Yes
Reds,9.0,121.85832469112101,27925.6377020535,Other,40.6194415637069,Yes,687.4943777416389,No,Male,After_16:00,0.36834495957009494,0.261405389290303,444.74931643344496,8.5697686043568,68.17761179991071,7.6129999999999995,4387.0,52.173881419003,521.76633293572,7918.476443287829,66474.164238212,,472648.519426364,22.8422050804146,200.35692412709,83.4314979147166,1700.5584745110998,50.0,30-45,0.0,821.9359457151489,10.0,Foot_or_bicycle,Industry_or_other,567.193616597675,,No
Khakis,5.0,165.714411485785,48408.295224192596,Financial,55.2381371619283,Yes,876.356403589167,No,Male,After_16:00,0.466535232029855,0.270699999993667,645.039979368448,5.25681274943054,95.1914109056816,7.752999999999999,8247.0,89.7213169839233,570.702241966501,9904.96851982467,81948.3483780425,Yes,768000.546111739,23.889375085307304,575.931129310431,32.885690080002,3116.48993428193,60.0,30-45,3.0,1066.3570094267402,11.0,Motorcycle_or_truck,Hightech,930.178702595941,1.0,Yes
Reds,2.0,69.06964117232799,13173.1544774451,Foreign_Affairs,23.0232137241093,No,572.168361693592,No,Male,After_16:00,0.539438204606995,0.5946940577123311,525.72403405793,2.12645094841719,70.0616518734023,7.021,,48.8231645198539,477.71601273818,6677.11564241229,60753.2310797693,Maybe,327376.63412313,21.8567155066396,94.5747224315847,88.7057514861226,563.091583910126,40.0,30-45,0.0,765.619680501631,6.0,Foot_or_bicycle,Public_Sector,556.9168657358181,1.0,Yes
Purples,3.0,320.08661352597403,39049.299485242795,Education,106.69553784199101,No,365.988121668895,Yes,Female,By_16:00,0.868580640526488,0.194089669035748,297.722518444061,1.27239367458969,2.8173878323286803,1.871,8129.0,,369.61835609567396,4399.1179288803005,44350.090743722,Yes,133947.30520272598,19.225461141301,226.519617785359,54.726888146251405,11500.633333233798,100.0,Below_30,0.0,555.3167280377089,16.0,Public_or_other,Student_or_Unemployed,372.122790769426,0.0,No
Browns,6.0,535.1747947834169,89749.18812067132,Social,178.391598261139,Yes,503.10210231589303,No,Male,,0.947875352576375,0.586878420086578,644.450223771855,5.320338895544411,57.0091684348881,4.306,5694.0,80.6474842131138,465.451508498768,5961.924040156469,56362.969945162695,No,,21.5743252153751,53.13907694323171,26.338145788758997,32011.9539284248,70.0,30-45,1.0,,7.0,Car,Services_or_Retail,459.744066343087,2.0,Yes
Khakis,7.0,692.0124601981261,71669.75203529799,Financial,230.67082006604198,No,310.70142298353403,Yes,Female,After_16:00,0.748194141080603,0.49453700054436894,311.47236819379,2.9860945069231097,51.596439210698,9.777999999999999,6222.0,50.4981152713299,384.21767775434995,3875.44958534404,37047.7218738304,No,96535.37424399279,19.6014713160607,506.48431850991403,23.1865629320964,53449.698050006395,60.0,45_and_up,3.0,399.222214511232,11.0,Public_or_other,Industry_or_other,44.7123244679282,0.0,Yes
Whites,9.0,162.818377913013,26972.6658518018,Education,54.2727926376709,Yes,496.983194358051,Yes,,By_16:00,0.7330384070519359,0.0919219725765288,821.7337452806531,9.41047106869519,40.9638521960005,6.837000000000001,3163.0,21.4284506859258,448.995433290414,5867.82281016134,55948.783486932196,Maybe,246992.295474332,21.189512341968,51.2132504417112,90.0959970196709,3009.8088133292895,100.0,Below_30,1.0,705.542785910486,11.0,Foot_or_bicycle,Student_or_Unemployed,,0.0,Yes
Browns,10.0,145.235805466195,27848.9306316281,Education,48.411935155398396,,575.249275663848,No,Male,By_16:00,0.8741511981934309,0.914689933648333,288.808350451291,8.90779977664351,94.95953838340941,6.105,3895.0,14.9632923537865,493.61880556792704,6739.73036777433,61501.1009754925,Yes,330911.729151781,22.2175337417979,81.9577103130092,52.7643005829304,2402.1274006459,100.0,30-45,4.0,767.7026970073649,9.0,Car,Public_Sector,531.841688859693,1.0,No
Khakis,7.0,441.819337139039,1821.9516322335999,Social,147.27311237968001,Yes,12.371244165306198,Yes,Male,After_16:00,0.065736599965021,0.05269517656415701,609.569502063096,9.178815721534189,80.3980245720595,9.285,6715.0,11.833144817501301,47.0010222634301,217.71448617992198,4592.66383664878,Yes,153.04768219762198,6.85572915621891,816.496544717158,73.69589421432471,21846.6427423775,70.0,Below_30,3.0,57.0656728180562,10.0,Motorcycle_or_truck,Industry_or_other,27.0552567288771,1.0,Yes
Greens,9.0,541.182256902783,52487.2696599188,Environment,180.39408563426102,No,290.958927369348,Yes,Female,By_16:00,0.39808808872476203,0.403906289488077,747.1552006900309,9.2336517968215,60.5266356375068,6.64,3360.0,74.6469178469852,490.702289629093,3890.9938529516603,58379.0385827035,No,84657.0974159213,22.1518010470728,239.430649748491,,32732.4202174554,,30-45,3.0,778.913902253055,14.0,Foot_or_bicycle,Public_Sector,616.371897699873,0.0,No
Purples,4.0,970.732022086081,125719.595215954,Education,323.57734069535996,Yes,388.530281341041,Yes,Male,After_16:00,0.6030391000676899,0.597825914621353,870.754972565919,9.94899657554924,60.318864998407705,4.401,5599.0,55.0667049130425,434.02448010166097,4753.35177361373,54303.0144043412,No,150955.779518949,20.8332541889562,144.557215340989,26.5684965066612,105035.87275217699,100.0,30-45,0.0,711.562912691047,12.0,Public_or_other,Industry_or_other,564.175704930896,1.0,Yes
Violets,4.0,588.991695033894,1201.6102150376,Healthcare,196.33056501129798,No,6.1203420617083,Yes,Female,By_16:00,0.372867261059582,0.364470660686493,545.633996138349,8.41015375219285,63.774712989106796,10.345,5655.0,54.940920579247205,150.599677635067,362.40277588721705,21897.6484659085,No,37.4585869523159,12.2719060310559,609.767075395977,51.071070111356704,38752.0213226668,80.0,45_and_up,0.0,348.01323190499494,12.0,Foot_or_bicycle,Industry_or_other,423.72297565452794,1.0,Yes
Reds,9.0,222.735312953965,46146.439020770995,Other,74.24510431798831,Yes,621.541843663226,No,Male,By_16:00,0.8599839985836301,0.957289714831859,344.390518497676,4.23811448505148,68.4945798013359,2.274,9726.0,76.4335742918774,441.642462474851,7098.703361581959,60416.617351142406,Yes,386314.263424282,21.0152911584601,188.168915276413,74.2462566588074,5596.58061950695,50.0,45_and_up,0.0,775.263031264982,7.0,Foot_or_bicycle,Student_or_Unemployed,631.261261342587,0.0,Yes
Purples,4.0,96.3023596698922,13187.5125923126,Healthcare,32.100786556630695,No,410.81587110172006,Yes,Male,By_16:00,0.189341578166932,0.284751645522192,483.85397368110705,0.6344900466501711,38.9616387197748,5.824,4176.0,50.9130108403042,476.769934478331,5061.6985799738595,56142.488969435704,No,168769.679949065,21.8350620442977,94.521956346843,68.7757830601186,1072.561284111,80.0,Below_30,1.0,709.675058628495,11.0,Foot_or_bicycle,Student_or_Unemployed,479.001060975651,1.0,No
Purples,5.0,473.96508235004796,66810.1345524457,Financial,157.988360783349,No,422.88010471899804,Yes,Female,After_16:00,0.769465488614514,0.428718722425401,,4.11725299898535,11.6555360145867,5.416,4584.0,27.708392962813395,488.003544735085,5204.80813666015,58413.611371335195,Yes,178827.58296715101,22.0908022655377,83.52697666806809,93.68639998137951,25128.3105037931,60.0,45_and_up,1.0,746.3687227401159,11.0,Motorcycle_or_truck,Industry_or_other,529.75504401328,2.0,No
